covid_vacc_date,no,yes,no_total,yes_total
2021-06-15,1213807.0,13706.0,1344826,16219
2021-06-16,1214003.0,13706.0,1344826,16219
2021-06-17,1214206.0,13720.0,1344826,16219
2021-06-18,1214409.0,13727.0,1344826,16219
2021-06-19,1214710.0,13727.0,1344826,16219
2021-06-20,1214808.0,13727.0,1344826,16219
2021-06-21,1214913.0,13727.0,1344826,16219
2021-06-22,1215074.0,13734.0,1344826,16219
2021-06-23,1215256.0,13741.0,1344826,16219
2021-06-24,1215438.0,13748.0,1344826,16219
2021-06-25,1215620.0,13755.0,1344826,16219
2021-06-26,1215963.0,13762.0,1344826,16219
2021-06-27,1216124.0,13769.0,1344826,16219
2021-06-28,1216250.0,13769.0,1344826,16219
2021-06-29,1216383.0,13776.0,1344826,16219
2021-06-30,1216565.0,13783.0,1344826,16219
2021-07-01,1216768.0,13790.0,1344826,16219
2021-07-02,1216915.0,13797.0,1344826,16219
2021-07-03,1217090.0,13804.0,1344826,16219
2021-07-04,1217188.0,13804.0,1344826,16219
2021-07-05,1217300.0,13811.0,1344826,16219
2021-07-06,1217433.0,13818.0,1344826,16219
2021-07-07,1217629.0,13825.0,1344826,16219
2021-07-08,1217776.0,13832.0,1344826,16219
2021-07-09,1217944.0,13832.0,1344826,16219
2021-07-10,1218147.0,13832.0,1344826,16219
2021-07-11,1218245.0,13832.0,1344826,16219
2021-07-12,1218336.0,13839.0,1344826,16219
2021-07-13,1218441.0,13839.0,1344826,16219
2021-07-14,1218588.0,13846.0,1344826,16219
2021-07-15,1218728.0,13853.0,1344826,16219
2021-07-16,1218882.0,13860.0,1344826,16219
2021-07-17,1219106.0,13874.0,1344826,16219
2021-07-18,1219190.0,13874.0,1344826,16219
2021-07-19,1219267.0,13874.0,1344826,16219
2021-07-20,1219372.0,13874.0,1344826,16219
2021-07-21,1219491.0,13881.0,1344826,16219
2021-07-22,1219603.0,13888.0,1344826,16219
2021-07-23,1219729.0,13888.0,1344826,16219
2021-07-24,1219848.0,13895.0,1344826,16219
2021-07-25,1219918.0,13895.0,1344826,16219
2021-07-26,1219995.0,13895.0,1344826,16219
2021-07-27,1220079.0,13895.0,1344826,16219
2021-07-28,1220163.0,13902.0,1344826,16219
2021-07-29,1220268.0,13909.0,1344826,16219
2021-07-30,1220366.0,13909.0,1344826,16219
2021-07-31,1220464.0,13909.0,1344826,16219
2021-08-01,1220520.0,13909.0,1344826,16219
2021-08-02,1220604.0,13916.0,1344826,16219
2021-08-03,1220688.0,13916.0,1344826,16219
2021-08-04,1220793.0,13923.0,1344826,16219
2021-08-05,1220891.0,13923.0,1344826,16219
2021-08-06,1221003.0,13930.0,1344826,16219
2021-08-07,1221129.0,13930.0,1344826,16219
2021-08-08,1221178.0,13930.0,1344826,16219
2021-08-09,1221255.0,13930.0,1344826,16219
2021-08-10,1221346.0,13937.0,1344826,16219
2021-08-11,1221430.0,13937.0,1344826,16219
2021-08-12,1221556.0,13937.0,1344826,16219
2021-08-13,1221647.0,13937.0,1344826,16219
2021-08-14,1221738.0,13937.0,1344826,16219
2021-08-15,1221780.0,13944.0,1344826,16219
2021-08-16,1221850.0,13944.0,1344826,16219
2021-08-17,1221913.0,13944.0,1344826,16219
2021-08-18,1221983.0,13944.0,1344826,16219
2021-08-19,1222060.0,13951.0,1344826,16219
2021-08-20,1222137.0,13951.0,1344826,16219
2021-08-21,1222242.0,13951.0,1344826,16219
2021-08-22,1222277.0,13951.0,1344826,16219
2021-08-23,1222326.0,13951.0,1344826,16219
2021-08-24,1222396.0,13951.0,1344826,16219
2021-08-25,1222480.0,13965.0,1344826,16219
2021-08-26,1222564.0,13965.0,1344826,16219
2021-08-27,1222613.0,13965.0,1344826,16219
2021-08-28,1222669.0,13972.0,1344826,16219
2021-08-29,1222697.0,13972.0,1344826,16219
2021-08-30,1222732.0,13972.0,1344826,16219
2021-08-31,1222788.0,13972.0,1344826,16219
2021-09-01,1222844.0,13972.0,1344826,16219
2021-09-02,1222900.0,13972.0,1344826,16219
2021-09-03,1222956.0,13972.0,1344826,16219
2021-09-04,1223012.0,13972.0,1344826,16219
2021-09-05,1223047.0,13972.0,1344826,16219
2021-09-06,1223103.0,13979.0,1344826,16219
2021-09-07,1223159.0,13979.0,1344826,16219
2021-09-08,1223208.0,13986.0,1344826,16219
2021-09-09,1223264.0,13986.0,1344826,16219
2021-09-10,1223327.0,13986.0,1344826,16219
2021-09-11,1223376.0,13986.0,1344826,16219
2021-09-12,1223411.0,13986.0,1344826,16219
2021-09-13,1223467.0,13993.0,1344826,16219
2021-09-14,1223523.0,13993.0,1344826,16219
2021-09-15,1223593.0,13993.0,1344826,16219
2021-09-16,1223649.0,13993.0,1344826,16219
2021-09-17,1223705.0,13993.0,1344826,16219
2021-09-18,1223761.0,14000.0,1344826,16219
2021-09-19,1223789.0,14000.0,1344826,16219
2021-09-20,1223845.0,14000.0,1344826,16219
2021-09-21,1223901.0,14000.0,1344826,16219
2021-09-22,1223964.0,14000.0,1344826,16219
2021-09-23,1224027.0,14000.0,1344826,16219
2021-09-24,1224083.0,14000.0,1344826,16219
2021-09-25,1224146.0,14007.0,1344826,16219
2021-09-26,1224174.0,14007.0,1344826,16219
2021-09-27,1224223.0,14007.0,1344826,16219
2021-09-28,1224286.0,14007.0,1344826,16219
2021-09-29,1224342.0,14007.0,1344826,16219
2021-09-30,1224412.0,14014.0,1344826,16219
2021-10-01,1224482.0,14014.0,1344826,16219
2021-10-02,1224531.0,14014.0,1344826,16219
2021-10-03,1224566.0,14014.0,1344826,16219
2021-10-04,1224622.0,14014.0,1344826,16219
2021-10-05,1224685.0,14014.0,1344826,16219
2021-10-06,1224741.0,14014.0,1344826,16219
2021-10-07,1224797.0,14021.0,1344826,16219
2021-10-08,1224867.0,14021.0,1344826,16219
2021-10-09,1224923.0,14028.0,1344826,16219
2021-10-10,1224951.0,14028.0,1344826,16219
2021-10-11,1225007.0,14028.0,1344826,16219
2021-10-12,1225070.0,14028.0,1344826,16219
2021-10-13,1225126.0,14035.0,1344826,16219
2021-10-14,1225189.0,14035.0,1344826,16219
2021-10-15,1225245.0,14035.0,1344826,16219
2021-10-16,1225329.0,14042.0,1344826,16219
2021-10-17,1225364.0,14042.0,1344826,16219
2021-10-18,1225420.0,14042.0,1344826,16219
2021-10-19,1225490.0,14042.0,1344826,16219
2021-10-20,1225546.0,14042.0,1344826,16219
2021-10-21,1225623.0,14042.0,1344826,16219
2021-10-22,1225707.0,14042.0,1344826,16219
2021-10-23,1225791.0,14042.0,1344826,16219
2021-10-24,1225840.0,14049.0,1344826,16219
2021-10-25,1225896.0,14049.0,1344826,16219
2021-10-26,1225959.0,14049.0,1344826,16219
2021-10-27,1226050.0,14056.0,1344826,16219
2021-10-28,1226127.0,14056.0,1344826,16219
2021-10-29,1226211.0,14056.0,1344826,16219
2021-10-30,1226288.0,14063.0,1344826,16219
2021-10-31,1226330.0,14063.0,1344826,16219
2021-11-01,1226393.0,14063.0,1344826,16219
2021-11-02,1226470.0,14063.0,1344826,16219
2021-11-03,1226547.0,14063.0,1344826,16219
2021-11-04,1226631.0,14070.0,1344826,16219
2021-11-05,1226736.0,14070.0,1344826,16219
2021-11-06,1226855.0,14070.0,1344826,16219
2021-11-07,1226904.0,14070.0,1344826,16219
2021-11-08,1226995.0,14070.0,1344826,16219
2021-11-09,1227114.0,14077.0,1344826,16219
2021-11-10,1227254.0,14077.0,1344826,16219
2021-11-11,1227387.0,14077.0,1344826,16219
2021-11-12,1227513.0,14084.0,1344826,16219
2021-11-13,1227681.0,14084.0,1344826,16219
2021-11-14,1227793.0,14084.0,1344826,16219
2021-11-15,1227933.0,14084.0,1344826,16219
2021-11-16,1228094.0,14084.0,1344826,16219
2021-11-17,1228248.0,14091.0,1344826,16219
2021-11-18,1228430.0,14091.0,1344826,16219
2021-11-19,1228612.0,14098.0,1344826,16219
2021-11-20,1228843.0,14098.0,1344826,16219
2021-11-21,1228969.0,14098.0,1344826,16219
2021-11-22,1229102.0,14105.0,1344826,16219
2021-11-23,1229263.0,14105.0,1344826,16219
2021-11-24,1229459.0,14112.0,1344826,16219
2021-11-25,1229648.0,14112.0,1344826,16219
2021-11-26,1229851.0,14112.0,1344826,16219
2021-11-27,1230075.0,14119.0,1344826,16219
2021-11-28,1230215.0,14119.0,1344826,16219
2021-11-29,1230397.0,14119.0,1344826,16219
2021-11-30,1230621.0,14119.0,1344826,16219
2021-12-01,1230859.0,14126.0,1344826,16219
2021-12-02,1231062.0,14126.0,1344826,16219
2021-12-03,1231251.0,14126.0,1344826,16219
2021-12-04,1231440.0,14126.0,1344826,16219
2021-12-05,1231587.0,14126.0,1344826,16219
2021-12-06,1231769.0,14126.0,1344826,16219
2021-12-07,1231965.0,14126.0,1344826,16219
2021-12-08,1232168.0,14133.0,1344826,16219
2021-12-09,1232378.0,14133.0,1344826,16219
2021-12-10,1232588.0,14133.0,1344826,16219
2021-12-11,1232812.0,14140.0,1344826,16219
2021-12-12,1232952.0,14140.0,1344826,16219
2021-12-13,1233148.0,14140.0,1344826,16219
2021-12-14,1233386.0,14140.0,1344826,16219
2021-12-15,1233582.0,14147.0,1344826,16219
2021-12-16,1233834.0,14154.0,1344826,16219
2021-12-17,1234044.0,14154.0,1344826,16219
2021-12-18,1234282.0,14161.0,1344826,16219
2021-12-19,1234443.0,14161.0,1344826,16219
2021-12-20,1234646.0,14168.0,1344826,16219
2021-12-21,1234863.0,14175.0,1344826,16219
2021-12-22,1235094.0,14182.0,1344826,16219
2021-12-23,1235262.0,14182.0,1344826,16219
2021-12-24,1235325.0,14189.0,1344826,16219
2021-12-25,1235325.0,14189.0,1344826,16219
2021-12-26,1235339.0,14189.0,1344826,16219
2021-12-27,1235416.0,14189.0,1344826,16219
2021-12-28,1235507.0,14189.0,1344826,16219
2021-12-29,1235640.0,14189.0,1344826,16219
2021-12-30,1235780.0,14196.0,1344826,16219
2021-12-31,1235864.0,14196.0,1344826,16219
2022-01-01,1235871.0,14196.0,1344826,16219
2022-01-02,1235906.0,14196.0,1344826,16219
2022-01-03,1235955.0,14196.0,1344826,16219
2022-01-04,1236060.0,14203.0,1344826,16219
2022-01-05,1236179.0,14203.0,1344826,16219
2022-01-06,1236270.0,14203.0,1344826,16219
2022-01-07,1236347.0,14203.0,1344826,16219
2022-01-08,1236438.0,14210.0,1344826,16219
2022-01-09,1236480.0,14210.0,1344826,16219
2022-01-10,1236564.0,14210.0,1344826,16219
2022-01-11,1236634.0,14210.0,1344826,16219
2022-01-12,1236704.0,14210.0,1344826,16219
2022-01-13,1236774.0,14217.0,1344826,16219
2022-01-14,1236844.0,14217.0,1344826,16219
2022-01-15,1236921.0,14217.0,1344826,16219
2022-01-16,1236949.0,14217.0,1344826,16219
2022-01-17,1236991.0,14217.0,1344826,16219
2022-01-18,1237047.0,14224.0,1344826,16219
2022-01-19,1237103.0,14224.0,1344826,16219
2022-01-20,1237173.0,14224.0,1344826,16219
2022-01-21,1237222.0,14224.0,1344826,16219
2022-01-22,1237271.0,14224.0,1344826,16219
2022-01-23,1237285.0,14224.0,1344826,16219
2022-01-24,1237320.0,14224.0,1344826,16219
2022-01-25,1237369.0,14224.0,1344826,16219
2022-01-26,1237404.0,14231.0,1344826,16219
2022-01-27,1237467.0,14231.0,1344826,16219
2022-01-28,1237523.0,14231.0,1344826,16219
2022-01-29,1237565.0,14231.0,1344826,16219
2022-01-30,1237593.0,14231.0,1344826,16219
2022-01-31,1237621.0,14231.0,1344826,16219
2022-02-01,1237663.0,14231.0,1344826,16219
2022-02-02,1237691.0,14238.0,1344826,16219
2022-02-03,1237719.0,14238.0,1344826,16219
2022-02-04,1237747.0,14238.0,1344826,16219
2022-02-05,1237775.0,14238.0,1344826,16219
2022-02-06,1237789.0,14238.0,1344826,16219
2022-02-07,1237796.0,14238.0,1344826,16219
2022-02-08,1237817.0,14238.0,1344826,16219
2022-02-09,1237831.0,14238.0,1344826,16219
2022-02-10,1237852.0,14238.0,1344826,16219
2022-02-11,1237873.0,14238.0,1344826,16219
2022-02-12,1237901.0,14238.0,1344826,16219
2022-02-13,1237901.0,14238.0,1344826,16219
2022-02-14,1237922.0,14238.0,1344826,16219
2022-02-15,1237943.0,14238.0,1344826,16219
2022-02-16,1237964.0,14238.0,1344826,16219
2022-02-17,1237971.0,14245.0,1344826,16219
2022-02-18,1237985.0,14245.0,1344826,16219
2022-02-19,1237999.0,14245.0,1344826,16219
2022-02-20,1238013.0,14245.0,1344826,16219
2022-02-21,1238020.0,14245.0,1344826,16219
2022-02-22,1238041.0,14245.0,1344826,16219
2022-02-23,1238062.0,14245.0,1344826,16219
2022-02-24,1238076.0,14245.0,1344826,16219
2022-02-25,1238090.0,14245.0,1344826,16219
2022-02-26,1238104.0,14245.0,1344826,16219
2022-02-27,1238111.0,14245.0,1344826,16219
2022-02-28,1238118.0,14245.0,1344826,16219
2022-03-01,1238125.0,14245.0,1344826,16219
2022-03-02,1238139.0,14245.0,1344826,16219
2022-03-03,1238146.0,14252.0,1344826,16219
2022-03-04,1238153.0,14252.0,1344826,16219
2022-03-05,1238174.0,14252.0,1344826,16219
2022-03-06,1238174.0,14252.0,1344826,16219
2022-03-07,1238188.0,14252.0,1344826,16219
2022-03-08,1238195.0,14252.0,1344826,16219
2022-03-09,1238209.0,14252.0,1344826,16219
2022-03-10,1238209.0,14252.0,1344826,16219
2022-03-11,1238223.0,14252.0,1344826,16219
2022-03-12,1238244.0,14252.0,1344826,16219
2022-03-13,1238251.0,14252.0,1344826,16219
2022-03-14,1238265.0,14252.0,1344826,16219
2022-03-15,1238272.0,14252.0,1344826,16219
2022-03-16,1238279.0,14252.0,1344826,16219
2022-03-17,1238286.0,14252.0,1344826,16219
2022-03-18,1238300.0,14252.0,1344826,16219
2022-03-19,1238314.0,14252.0,1344826,16219
2022-03-20,1238321.0,14252.0,1344826,16219
2022-03-21,1238328.0,14252.0,1344826,16219
2022-03-22,1238342.0,14252.0,1344826,16219
2022-03-23,1238349.0,14252.0,1344826,16219
2022-03-24,1238356.0,14252.0,1344826,16219
2022-03-25,1238363.0,14252.0,1344826,16219
2022-03-26,1238377.0,14252.0,1344826,16219
2022-03-27,1238384.0,14252.0,1344826,16219
2022-03-28,1238391.0,14252.0,1344826,16219
2022-03-29,1238398.0,14252.0,1344826,16219
2022-03-30,1238405.0,14252.0,1344826,16219
2022-03-31,1238412.0,14252.0,1344826,16219
2022-04-01,1238419.0,14252.0,1344826,16219
2022-04-02,1238433.0,14252.0,1344826,16219
2022-04-03,1238433.0,14252.0,1344826,16219
2022-04-04,1238440.0,14252.0,1344826,16219
2022-04-05,1238454.0,14252.0,1344826,16219
2022-04-06,1238461.0,14252.0,1344826,16219
2022-04-07,1238475.0,14252.0,1344826,16219
2022-04-08,1238489.0,14259.0,1344826,16219
2022-04-09,1238496.0,14259.0,1344826,16219
2022-04-10,1238503.0,14259.0,1344826,16219
2022-04-11,1238510.0,14259.0,1344826,16219
2022-04-12,1238524.0,14259.0,1344826,16219
2022-04-13,1238531.0,14259.0,1344826,16219
2022-04-14,1238538.0,14259.0,1344826,16219
2022-04-15,1238552.0,14259.0,1344826,16219
2022-04-16,1238559.0,14259.0,1344826,16219
2022-04-18,1238559.0,14259.0,1344826,16219
2022-04-19,1238566.0,14259.0,1344826,16219
2022-04-20,1238580.0,14259.0,1344826,16219
2022-04-21,1238594.0,14259.0,1344826,16219
2022-04-22,1238594.0,14259.0,1344826,16219
2022-04-23,1238608.0,14259.0,1344826,16219
2022-04-24,1238615.0,14259.0,1344826,16219
2022-04-25,1238615.0,14259.0,1344826,16219
2022-04-26,1238622.0,14259.0,1344826,16219
2022-04-27,1238636.0,14259.0,1344826,16219
2022-04-28,1238643.0,14266.0,1344826,16219
2022-04-29,1238650.0,14266.0,1344826,16219
2022-04-30,1238657.0,14266.0,1344826,16219
2022-05-01,1238657.0,14266.0,1344826,16219
2022-05-03,1238671.0,14266.0,1344826,16219
2022-05-04,1238685.0,14266.0,1344826,16219
2022-05-05,1238692.0,14266.0,1344826,16219
2022-05-06,1238699.0,14266.0,1344826,16219
2022-05-07,1238706.0,14266.0,1344826,16219
2022-05-08,1238706.0,14266.0,1344826,16219
2022-05-09,1238713.0,14266.0,1344826,16219
2022-05-10,1238727.0,14266.0,1344826,16219
2022-05-11,1238734.0,14266.0,1344826,16219
2022-05-12,1238741.0,14266.0,1344826,16219
2022-05-13,1238755.0,14266.0,1344826,16219
2022-05-14,1238762.0,14266.0,1344826,16219
2022-05-15,1238769.0,14266.0,1344826,16219
2022-05-16,1238769.0,14266.0,1344826,16219
2022-05-17,1238783.0,14266.0,1344826,16219
2022-05-18,1238790.0,14266.0,1344826,16219
2022-05-19,1238797.0,14266.0,1344826,16219
2022-05-20,1238804.0,14266.0,1344826,16219
2022-05-21,1238811.0,14266.0,1344826,16219
2022-05-22,1238811.0,14266.0,1344826,16219
2022-05-23,1238818.0,14266.0,1344826,16219
2022-05-24,1238832.0,14266.0,1344826,16219
2022-05-25,1238839.0,14266.0,1344826,16219
2022-05-26,1238846.0,14266.0,1344826,16219
2022-05-27,1238853.0,14266.0,1344826,16219
2022-05-28,1238860.0,14266.0,1344826,16219
2022-05-29,1238867.0,14266.0,1344826,16219
2022-05-30,1238874.0,14266.0,1344826,16219
2022-05-31,1238881.0,14266.0,1344826,16219
2022-06-01,1238888.0,14273.0,1344826,16219
2022-06-02,1238888.0,14273.0,1344826,16219
2022-06-03,1238888.0,14273.0,1344826,16219
2022-06-04,1238895.0,14273.0,1344826,16219
2022-06-06,1238895.0,14273.0,1344826,16219
2022-06-07,1238902.0,14273.0,1344826,16219
2022-06-08,1238909.0,14273.0,1344826,16219
2022-06-09,1238916.0,14273.0,1344826,16219
2022-06-10,1238916.0,14273.0,1344826,16219
2022-06-11,1238923.0,14273.0,1344826,16219
2022-06-12,1238930.0,14273.0,1344826,16219
2022-06-13,1238937.0,14273.0,1344826,16219
2022-06-14,1238944.0,14273.0,1344826,16219
2022-06-15,1238944.0,14273.0,1344826,16219
2022-06-16,1238951.0,14273.0,1344826,16219
2022-06-17,1238958.0,14273.0,1344826,16219
2022-06-18,1238958.0,14273.0,1344826,16219
2022-06-19,1238958.0,14273.0,1344826,16219
2022-06-20,1238965.0,14273.0,1344826,16219
2022-06-21,1238965.0,14273.0,1344826,16219
