covid_vacc_date, African, Bangladeshi or British Bangladeshi, Caribbean, Chinese, Other, Other Asian,British or Mixed British,Indian or British Indian,Irish,Other Black,Other White,Other mixed,Pakistani or British Pakistani,Unknown,White + Asian,White + Black African,White + Black Caribbean, African_total, Bangladeshi or British Bangladeshi_total, Caribbean_total, Chinese_total, Other_total, Other Asian_total,British or Mixed British_total,Indian or British Indian_total,Irish_total,Other Black_total,Other White_total,Other mixed_total,Pakistani or British Pakistani_total,Unknown_total,White + Asian_total,White + Black African_total,White + Black Caribbean_total
2022-05-29,1645.0,1372.0,126.0,1687.0,2653.0,3269.0,114583.0,9737.0,266.0,553.0,7014.0,2002.0,2597.0,16583.0,1785.0,693.0,525.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-05-30,1666.0,1400.0,126.0,1701.0,2681.0,3318.0,115668.0,9898.0,273.0,553.0,7077.0,2016.0,2632.0,16758.0,1792.0,700.0,532.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-05-31,1687.0,1428.0,133.0,1722.0,2723.0,3367.0,116753.0,10052.0,273.0,567.0,7140.0,2051.0,2667.0,16989.0,1806.0,707.0,532.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-01,1715.0,1456.0,133.0,1729.0,2751.0,3430.0,117831.0,10199.0,273.0,574.0,7210.0,2079.0,2716.0,17171.0,1820.0,714.0,539.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-02,1722.0,1463.0,133.0,1736.0,2772.0,3437.0,118041.0,10220.0,273.0,581.0,7231.0,2086.0,2723.0,17206.0,1827.0,714.0,539.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-03,1729.0,1463.0,133.0,1736.0,2772.0,3444.0,118153.0,10241.0,273.0,581.0,7238.0,2086.0,2730.0,17227.0,1827.0,721.0,546.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-04,1743.0,1484.0,133.0,1750.0,2800.0,3486.0,118804.0,10332.0,273.0,588.0,7287.0,2100.0,2772.0,17346.0,1841.0,735.0,553.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-05,1757.0,1484.0,133.0,1750.0,2807.0,3493.0,119245.0,10381.0,273.0,595.0,7308.0,2107.0,2779.0,17395.0,1855.0,735.0,553.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-06,1757.0,1491.0,133.0,1764.0,2814.0,3507.0,119665.0,10416.0,273.0,595.0,7329.0,2114.0,2793.0,17465.0,1855.0,742.0,560.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-07,1771.0,1498.0,133.0,1764.0,2821.0,3521.0,119952.0,10451.0,273.0,595.0,7350.0,2121.0,2800.0,17514.0,1862.0,742.0,560.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-08,1778.0,1505.0,133.0,1764.0,2828.0,3528.0,120400.0,10472.0,273.0,602.0,7378.0,2128.0,2800.0,17598.0,1869.0,742.0,560.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-09,1792.0,1512.0,133.0,1771.0,2849.0,3549.0,120834.0,10521.0,273.0,602.0,7406.0,2142.0,2821.0,17661.0,1883.0,742.0,567.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-10,1806.0,1512.0,133.0,1771.0,2856.0,3563.0,121212.0,10605.0,280.0,609.0,7427.0,2149.0,2835.0,17717.0,1890.0,749.0,567.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-11,1834.0,1540.0,140.0,1792.0,2898.0,3605.0,122787.0,10738.0,280.0,616.0,7525.0,2191.0,2870.0,17962.0,1918.0,763.0,574.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-12,1834.0,1547.0,140.0,1799.0,2912.0,3633.0,123571.0,10780.0,287.0,623.0,7581.0,2205.0,2884.0,18088.0,1932.0,763.0,574.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-13,1841.0,1554.0,140.0,1799.0,2926.0,3640.0,123844.0,10801.0,287.0,623.0,7602.0,2212.0,2884.0,18116.0,1939.0,763.0,574.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-14,1848.0,1554.0,140.0,1799.0,2933.0,3654.0,124201.0,10822.0,287.0,630.0,7616.0,2212.0,2891.0,18186.0,1939.0,763.0,581.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-15,1855.0,1561.0,140.0,1806.0,2940.0,3668.0,124544.0,10850.0,287.0,630.0,7637.0,2219.0,2905.0,18249.0,1953.0,770.0,581.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-16,1862.0,1561.0,140.0,1813.0,2947.0,3689.0,124978.0,10913.0,287.0,630.0,7658.0,2226.0,2919.0,18312.0,1967.0,770.0,581.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-17,1883.0,1575.0,140.0,1813.0,2968.0,3703.0,125321.0,10990.0,287.0,630.0,7686.0,2226.0,2933.0,18375.0,1967.0,770.0,581.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-18,1904.0,1589.0,140.0,1827.0,2989.0,3738.0,126637.0,11116.0,294.0,637.0,7770.0,2254.0,2975.0,18599.0,2002.0,777.0,588.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-19,1918.0,1596.0,140.0,1834.0,2996.0,3745.0,127204.0,11172.0,294.0,637.0,7812.0,2268.0,2989.0,18676.0,2009.0,777.0,588.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-20,1918.0,1596.0,140.0,1841.0,3003.0,3752.0,127435.0,11186.0,294.0,644.0,7826.0,2275.0,2989.0,18718.0,2016.0,777.0,595.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-21,1918.0,1603.0,140.0,1841.0,3010.0,3752.0,127729.0,11207.0,294.0,644.0,7847.0,2275.0,2996.0,18760.0,2016.0,784.0,595.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-22,1925.0,1610.0,140.0,1841.0,3010.0,3759.0,128121.0,11235.0,301.0,644.0,7868.0,2282.0,3010.0,18816.0,2023.0,784.0,595.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-23,1939.0,1610.0,140.0,1841.0,3024.0,3766.0,128534.0,11270.0,301.0,644.0,7896.0,2289.0,3017.0,18879.0,2030.0,791.0,595.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-24,1953.0,1617.0,140.0,1848.0,3038.0,3780.0,128898.0,11340.0,301.0,651.0,7938.0,2303.0,3031.0,18949.0,2037.0,791.0,595.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-25,1981.0,1638.0,147.0,1869.0,3080.0,3843.0,130627.0,11494.0,301.0,658.0,8050.0,2338.0,3059.0,19201.0,2072.0,798.0,602.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-26,1988.0,1645.0,147.0,1876.0,3087.0,3857.0,131320.0,11550.0,301.0,658.0,8092.0,2338.0,3066.0,19306.0,2079.0,805.0,609.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-27,1995.0,1652.0,147.0,1876.0,3094.0,3864.0,131586.0,11578.0,301.0,665.0,8113.0,2345.0,3073.0,19341.0,2079.0,805.0,609.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-28,2002.0,1652.0,147.0,1876.0,3094.0,3871.0,131880.0,11599.0,301.0,665.0,8134.0,2345.0,3080.0,19383.0,2086.0,812.0,616.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-29,2009.0,1659.0,147.0,1876.0,3101.0,3885.0,132237.0,11627.0,301.0,665.0,8162.0,2352.0,3087.0,19432.0,2093.0,812.0,616.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-06-30,2009.0,1666.0,147.0,1883.0,3108.0,3906.0,132622.0,11676.0,301.0,672.0,8183.0,2359.0,3094.0,19488.0,2100.0,819.0,616.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-01,2016.0,1680.0,147.0,1890.0,3136.0,3913.0,132944.0,11732.0,308.0,672.0,8218.0,2366.0,3101.0,19551.0,2107.0,819.0,616.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-02,2044.0,1694.0,147.0,1904.0,3157.0,3955.0,134183.0,11844.0,308.0,679.0,8316.0,2387.0,3143.0,19740.0,2128.0,826.0,623.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-03,2058.0,1694.0,147.0,1904.0,3171.0,3969.0,134820.0,11886.0,308.0,679.0,8365.0,2394.0,3164.0,19838.0,2135.0,833.0,623.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-04,2065.0,1701.0,147.0,1911.0,3178.0,3976.0,135009.0,11914.0,308.0,679.0,8379.0,2401.0,3164.0,19873.0,2135.0,833.0,623.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-05,2072.0,1701.0,147.0,1918.0,3178.0,3990.0,135324.0,11949.0,308.0,679.0,8407.0,2415.0,3164.0,19915.0,2142.0,833.0,623.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-06,2079.0,1708.0,147.0,1918.0,3185.0,3997.0,135646.0,11984.0,308.0,686.0,8428.0,2422.0,3178.0,19971.0,2149.0,833.0,623.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-07,2086.0,1708.0,147.0,1925.0,3192.0,4018.0,135989.0,12019.0,308.0,686.0,8456.0,2422.0,3185.0,20013.0,2156.0,840.0,623.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-08,2086.0,1715.0,147.0,1925.0,3213.0,4039.0,136297.0,12075.0,308.0,686.0,8498.0,2436.0,3185.0,20076.0,2163.0,840.0,630.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-09,2114.0,1715.0,147.0,1939.0,3241.0,4067.0,137298.0,12187.0,308.0,693.0,8582.0,2457.0,3199.0,20216.0,2177.0,847.0,637.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-10,2121.0,1722.0,147.0,1939.0,3248.0,4081.0,137886.0,12222.0,315.0,693.0,8638.0,2464.0,3206.0,20272.0,2184.0,847.0,637.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-11,2121.0,1722.0,147.0,1946.0,3262.0,4081.0,138082.0,12271.0,315.0,693.0,8652.0,2471.0,3206.0,20328.0,2184.0,854.0,637.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-12,2135.0,1729.0,147.0,1953.0,3269.0,4102.0,138320.0,12306.0,315.0,693.0,8666.0,2478.0,3206.0,20370.0,2198.0,854.0,644.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-13,2142.0,1736.0,147.0,1960.0,3269.0,4109.0,138628.0,12355.0,315.0,700.0,8687.0,2485.0,3213.0,20419.0,2198.0,854.0,644.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-14,2149.0,1736.0,147.0,1960.0,3276.0,4123.0,138873.0,12390.0,315.0,700.0,8708.0,2492.0,3220.0,20475.0,2205.0,854.0,651.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-15,2156.0,1743.0,147.0,1967.0,3283.0,4137.0,139111.0,12425.0,315.0,700.0,8736.0,2499.0,3234.0,20517.0,2205.0,861.0,651.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-16,2170.0,1757.0,154.0,1988.0,3297.0,4165.0,140098.0,12509.0,322.0,707.0,8792.0,2520.0,3248.0,20657.0,2212.0,861.0,651.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-17,2177.0,1764.0,154.0,1995.0,3311.0,4179.0,140525.0,12558.0,322.0,707.0,8827.0,2527.0,3255.0,20720.0,2226.0,875.0,658.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-18,2184.0,1764.0,154.0,1995.0,3318.0,4186.0,140644.0,12572.0,322.0,707.0,8834.0,2534.0,3255.0,20741.0,2226.0,875.0,658.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-19,2191.0,1764.0,154.0,1995.0,3325.0,4193.0,140777.0,12600.0,322.0,707.0,8841.0,2541.0,3262.0,20762.0,2233.0,875.0,658.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-20,2198.0,1778.0,154.0,1995.0,3332.0,4207.0,141001.0,12614.0,322.0,707.0,8848.0,2541.0,3262.0,20797.0,2233.0,875.0,658.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-21,2198.0,1778.0,154.0,2002.0,3339.0,4214.0,141246.0,12649.0,322.0,707.0,8869.0,2548.0,3276.0,20832.0,2240.0,875.0,658.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-22,2205.0,1792.0,154.0,2009.0,3360.0,4228.0,141645.0,12719.0,322.0,714.0,8897.0,2555.0,3283.0,20902.0,2240.0,882.0,658.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-23,2226.0,1813.0,154.0,2023.0,3374.0,4256.0,142443.0,12796.0,322.0,714.0,8953.0,2576.0,3311.0,21035.0,2254.0,882.0,665.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-24,2233.0,1813.0,154.0,2023.0,3388.0,4277.0,142828.0,12824.0,322.0,721.0,8981.0,2576.0,3318.0,21084.0,2254.0,882.0,665.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-25,2240.0,1813.0,154.0,2030.0,3395.0,4284.0,143192.0,12866.0,329.0,721.0,9002.0,2583.0,3325.0,21161.0,2261.0,889.0,665.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-26,2247.0,1827.0,154.0,2037.0,3402.0,4298.0,143528.0,12908.0,329.0,728.0,9023.0,2597.0,3332.0,21224.0,2261.0,889.0,665.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-27,2254.0,1841.0,154.0,2044.0,3409.0,4312.0,143906.0,12957.0,329.0,728.0,9037.0,2597.0,3346.0,21294.0,2261.0,889.0,672.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-28,2261.0,1841.0,154.0,2051.0,3416.0,4319.0,144298.0,13006.0,329.0,728.0,9058.0,2604.0,3353.0,21350.0,2268.0,896.0,672.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-29,2268.0,1855.0,154.0,2058.0,3423.0,4333.0,144648.0,13048.0,329.0,735.0,9079.0,2611.0,3367.0,21413.0,2275.0,903.0,672.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-30,2282.0,1862.0,161.0,2058.0,3437.0,4354.0,145278.0,13139.0,329.0,735.0,9107.0,2625.0,3395.0,21504.0,2282.0,910.0,679.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-07-31,2289.0,1862.0,161.0,2058.0,3451.0,4368.0,145586.0,13174.0,329.0,742.0,9128.0,2625.0,3409.0,21553.0,2289.0,910.0,679.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-01,2296.0,1869.0,161.0,2065.0,3458.0,4382.0,145922.0,13209.0,329.0,742.0,9156.0,2632.0,3409.0,21595.0,2289.0,917.0,679.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-02,2303.0,1876.0,161.0,2079.0,3465.0,4403.0,146188.0,13265.0,329.0,742.0,9170.0,2639.0,3423.0,21644.0,2303.0,924.0,686.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-03,2310.0,1883.0,161.0,2086.0,3472.0,4417.0,146496.0,13314.0,329.0,749.0,9184.0,2639.0,3423.0,21693.0,2310.0,924.0,686.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-04,2310.0,1890.0,161.0,2086.0,3479.0,4431.0,146741.0,13342.0,336.0,749.0,9198.0,2646.0,3437.0,21742.0,2310.0,924.0,686.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-05,2317.0,1897.0,161.0,2093.0,3493.0,4452.0,147000.0,13377.0,336.0,756.0,9219.0,2653.0,3444.0,21777.0,2317.0,924.0,693.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-06,2324.0,1904.0,161.0,2107.0,3514.0,4473.0,147462.0,13440.0,336.0,756.0,9254.0,2660.0,3465.0,21847.0,2324.0,931.0,693.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-07,2331.0,1904.0,161.0,2107.0,3521.0,4480.0,147756.0,13461.0,336.0,756.0,9275.0,2660.0,3479.0,21882.0,2331.0,931.0,693.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-08,2331.0,1904.0,161.0,2107.0,3528.0,4494.0,148008.0,13503.0,336.0,763.0,9282.0,2667.0,3493.0,21924.0,2331.0,931.0,693.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-09,2331.0,1911.0,161.0,2114.0,3535.0,4508.0,148204.0,13545.0,336.0,763.0,9296.0,2674.0,3493.0,21945.0,2331.0,938.0,693.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
2022-08-10,2345.0,1918.0,161.0,2114.0,3535.0,4515.0,148449.0,13566.0,336.0,763.0,9310.0,2674.0,3507.0,21994.0,2345.0,938.0,700.0,42602,16611,7175,10934,47026,37177,1243886,64589,3920,15953,168063,30030,76741,208866,18319,12852,17423
